x,y,val
13.50,65.50,89.09
14.50,65.50,93.33
15.50,65.50,101.45
16.50,65.50,89.98
17.50,65.50,119.90
18.50,65.50,36.57
19.50,65.50,120.78
20.50,65.50,98.95
21.50,65.50,98.62
22.50,65.50,127.75
23.50,65.50,19.41
24.50,65.50,15.38
25.50,65.50,105.15
26.50,65.50,107.52
27.50,65.50,114.47
28.50,65.50,108.59
29.50,65.50,118.40
30.50,65.50,31.53
31.50,65.50,99.61
32.50,65.50,122.37
33.50,65.50,108.23
34.50,65.50,146.52
35.50,65.50,22.49
36.50,65.50,17.02
37.50,65.50,116.59
38.50,65.50,121.15
39.50,65.50,131.48
40.50,65.50,116.31
41.50,65.50,154.45
42.50,65.50,47.01
43.50,65.50,154.91
44.50,65.50,126.43
45.50,65.50,125.87
46.50,65.50,162.45
47.50,65.50,24.67
48.50,65.50,19.50
49.50,65.50,133.18
50.50,65.50,135.41
51.50,65.50,144.04
52.50,65.50,136.17
53.50,65.50,148.60
54.50,65.50,39.59
55.50,65.50,124.88
56.50,65.50,152.09
57.50,65.50,134.55
58.50,65.50,181.54
59.50,65.50,27.85
60.50,65.50,21.06
61.50,65.50,144.09
62.50,65.50,148.97
63.50,65.50,161.51
64.50,65.50,142.63
65.50,65.50,189.00
66.50,65.50,57.45
67.50,65.50,189.04
68.50,65.50,153.90
69.50,65.50,153.13
70.50,65.50,197.14
71.50,65.50,29.93
72.50,65.50,23.62
73.50,65.50,161.24
74.50,65.50,163.30
75.50,65.50,173.59
76.50,65.50,163.82
77.50,65.50,178.57
78.50,65.50,47.53
79.50,65.50,149.70
80.50,65.50,181.92
81.50,65.50,160.82
82.50,65.50,216.58
83.50,65.50,33.22
84.50,65.50,26.53
85.50,65.50,179.68
86.50,65.50,175.09
87.50,65.50,192.31
88.50,65.50,168.62
89.50,65.50,223.66
90.50,65.50,67.92
91.50,65.50,223.17
92.50,65.50,181.38
93.50,65.50,180.38
94.50,65.50,231.83
95.50,65.50,35.19
0.50,66.50,24.28
1.50,66.50,25.15
2.50,66.50,24.59
3.50,66.50,25.83
4.50,66.50,24.79
5.50,66.50,26.93
6.50,66.50,7.16
7.50,66.50,22.71
8.50,66.50,28.29
9.50,66.50,25.01
10.50,66.50,34.03
11.50,66.50,5.23
12.50,66.50,3.96
13.50,66.50,27.19
14.50,66.50,28.47
15.50,66.50,30.95
16.50,66.50,27.45
17.50,66.50,36.57
18.50,66.50,11.15
19.50,66.50,36.83
20.50,66.50,30.17
21.50,66.50,30.07
22.50,66.50,38.94
23.50,66.50,5.92
24.50,66.50,4.69
25.50,66.50,32.05
26.50,66.50,32.76
27.50,66.50,34.88
28.50,66.50,33.08
29.50,66.50,36.07
30.50,66.50,9.61
31.50,66.50,30.35
32.50,66.50,37.27
33.50,66.50,32.96
34.50,66.50,44.62
35.50,66.50,6.85
36.50,66.50,5.18
37.50,66.50,35.50
38.50,66.50,36.88
39.50,66.50,40.02
40.50,66.50,35.40
41.50,66.50,47.01
42.50,66.50,14.31
43.50,66.50,47.14
44.50,66.50,38.47
45.50,66.50,38.30
46.50,66.50,49.43
47.50,66.50,7.51
48.50,66.50,5.93
49.50,66.50,40.52
50.50,66.50,41.19
51.50,66.50,43.81
52.50,66.50,41.42
53.50,66.50,45.20
54.50,66.50,12.04
55.50,66.50,37.98
56.50,66.50,46.25
57.50,66.50,40.91
58.50,66.50,55.20
59.50,66.50,8.47
60.50,66.50,6.40
61.50,66.50,43.81
62.50,66.50,45.29
63.50,66.50,49.10
64.50,66.50,43.35
65.50,66.50,57.45
66.50,66.50,17.46
67.50,66.50,57.46
68.50,66.50,46.77
69.50,66.50,46.54
70.50,66.50,59.91
71.50,66.50,9.10
72.50,66.50,7.18
73.50,66.50,49.00
74.50,66.50,49.62
75.50,66.50,52.74
76.50,66.50,49.77
77.50,66.50,54.25
78.50,66.50,14.44
79.50,66.50,45.48
80.50,66.50,55.26
81.50,66.50,48.85
82.50,66.50,65.79
83.50,66.50,10.09
84.50,66.50,8.06
85.50,66.50,54.58
86.50,66.50,53.18
87.50,66.50,58.40
88.50,66.50,51.21
89.50,66.50,67.92
90.50,66.50,20.63
91.50,66.50,67.77
92.50,66.50,55.08
93.50,66.50,54.77
94.50,66.50,70.39
95.50,66.50,10.69
0.50,67.50,80.39
1.50,67.50,83.33
2.50,67.50,81.45
3.50,67.50,85.56
4.50,67.50,82.09
5.50,67.50,89.17
6.50,67.50,23.72
7.50,67.50,75.19
8.50,67.50,93.59
9.50,67.50,82.74
10.50,67.50,112.58
11.50,67.50,17.29
12.50,67.50,13.11
13.50,67.50,89.92
14.50,67.50,94.13
15.50,67.50,102.31
16.50,67.50,90.73
17.50,67.50,120.85
18.50,67.50,36.85
19.50,67.50,121.70
20.50,67.50,99.66
21.50,67.50,99.33
22.50,67.50,128.62
23.50,67.50,19.54
24.50,67.50,15.48
25.50,67.50,105.83
26.50,67.50,108.16
27.50,67.50,115.15
28.50,67.50,109.20
29.50,67.50,119.07
30.50,67.50,31.71
31.50,67.50,100.17
32.50,67.50,122.96
33.50,67.50,108.76
34.50,67.50,147.19
35.50,67.50,22.59
36.50,67.50,17.10
37.50,67.50,117.10
38.50,67.50,121.63
39.50,67.50,131.99
40.50,67.50,116.74
41.50,67.50,155.00
42.50,67.50,47.17
43.50,67.50,155.43
44.50,67.50,126.82
45.50,67.50,126.26
46.50,67.50,162.91
47.50,67.50,24.74
48.50,67.50,19.55
49.50,67.50,133.54
50.50,67.50,135.73
51.50,67.50,144.37
52.50,67.50,136.47
53.50,67.50,148.92
54.50,67.50,39.68
55.50,67.50,125.15
56.50,67.50,152.34
57.50,67.50,134.77
58.50,67.50,181.81
59.50,67.50,27.89
60.50,67.50,21.09
61.50,67.50,144.29
62.50,67.50,149.13
63.50,67.50,161.67
64.50,67.50,142.76
65.50,67.50,189.15
66.50,67.50,57.49
67.50,67.50,189.16
68.50,67.50,153.98
69.50,67.50,153.20
70.50,67.50,197.21
71.50,67.50,29.94
72.50,67.50,23.62
73.50,67.50,161.27
74.50,67.50,163.30
75.50,67.50,173.58
76.50,67.50,163.79
77.50,67.50,178.55
78.50,67.50,47.53
79.50,67.50,149.68
80.50,67.50,181.83
81.50,67.50,160.74
82.50,67.50,216.44
83.50,67.50,33.20
84.50,67.50,26.51
85.50,67.50,179.56
86.50,67.50,174.92
87.50,67.50,192.13
88.50,67.50,168.45
89.50,67.50,223.41
90.50,67.50,67.84
91.50,67.50,222.90
92.50,67.50,181.14
93.50,67.50,180.14
94.50,67.50,231.50
95.50,67.50,35.14
0.50,68.50,66.05
1.50,68.50,68.56
2.50,68.50,66.96
3.50,68.50,70.34
4.50,68.50,67.46
5.50,68.50,73.28
6.50,68.50,19.50
7.50,68.50,61.78
8.50,68.50,76.82
9.50,68.50,67.91
10.50,68.50,92.37
11.50,68.50,14.18
12.50,68.50,10.76
13.50,68.50,73.75
14.50,68.50,77.16
15.50,68.50,83.85
16.50,68.50,74.34
17.50,68.50,99.00
18.50,68.50,30.18
19.50,68.50,99.66
20.50,68.50,81.60
21.50,68.50,81.31
22.50,68.50,105.27
23.50,68.50,16.00
24.50,68.50,12.66
25.50,68.50,86.59
26.50,68.50,88.46
27.50,68.50,94.16
28.50,68.50,89.28
29.50,68.50,97.35
30.50,68.50,25.93
31.50,68.50,81.89
32.50,68.50,100.46
33.50,68.50,88.86
34.50,68.50,120.23
35.50,68.50,18.45
36.50,68.50,13.97
37.50,68.50,95.64
38.50,68.50,99.29
39.50,68.50,107.75
40.50,68.50,95.29
41.50,68.50,126.49
42.50,68.50,38.49
43.50,68.50,126.82
44.50,68.50,103.46
45.50,68.50,103.00
46.50,68.50,132.87
47.50,68.50,20.18
48.50,68.50,15.94
49.50,68.50,108.89
50.50,68.50,110.65
51.50,68.50,117.69
52.50,68.50,111.23
53.50,68.50,121.38
54.50,68.50,32.34
55.50,68.50,102.00
56.50,68.50,124.11
57.50,68.50,109.80
58.50,68.50,148.10
59.50,68.50,22.72
60.50,68.50,17.18
61.50,68.50,117.52
62.50,68.50,121.43
63.50,68.50,131.64
64.50,68.50,116.23
65.50,68.50,153.98
66.50,68.50,46.80
67.50,68.50,153.98
68.50,68.50,125.32
69.50,68.50,124.68
70.50,68.50,160.48
71.50,68.50,24.37
72.50,68.50,19.22
73.50,68.50,131.22
74.50,68.50,132.84
75.50,68.50,141.20
76.50,68.50,133.23
77.50,68.50,145.23
78.50,68.50,38.66
79.50,68.50,121.74
80.50,68.50,147.85
81.50,68.50,130.71
82.50,68.50,175.98
83.50,68.50,26.99
84.50,68.50,21.56
85.50,68.50,145.98
86.50,68.50,142.19
87.50,68.50,156.16
88.50,68.50,136.91
89.50,68.50,181.57
90.50,68.50,55.13
91.50,68.50,181.13
92.50,68.50,147.19
93.50,68.50,146.37
94.50,68.50,188.08
95.50,68.50,28.55
0.50,69.50,65.88
1.50,69.50,68.42
2.50,69.50,66.81
3.50,69.50,70.17
4.50,69.50,67.29
5.50,69.50,73.10
6.50,69.50,19.45
7.50,69.50,61.63
8.50,69.50,76.60
9.50,69.50,67.72
10.50,69.50,92.10
11.50,69.50,14.14
12.50,69.50,10.72
13.50,69.50,73.53
14.50,69.50,76.91
15.50,69.50,83.58
16.50,69.50,74.10
17.50,69.50,98.67
18.50,69.50,30.08
19.50,69.50,99.32
20.50,69.50,81.31
21.50,69.50,81.03
22.50,69.50,104.89
23.50,69.50,15.94
24.50,69.50,12.62
25.50,69.50,86.27
26.50,69.50,88.13
27.50,69.50,93.81
28.50,69.50,88.94
29.50,69.50,96.98
30.50,69.50,25.83
31.50,69.50,81.58
32.50,69.50,100.06
33.50,69.50,88.50
34.50,69.50,119.74
35.50,69.50,18.38
36.50,69.50,13.91
37.50,69.50,95.24
38.50,69.50,98.87
39.50,69.50,107.28
40.50,69.50,94.88
41.50,69.50,125.94
42.50,69.50,38.32
43.50,69.50,126.26
44.50,69.50,103.00
45.50,69.50,102.54
46.50,69.50,132.27
47.50,69.50,20.09
48.50,69.50,15.87
49.50,69.50,108.40
50.50,69.50,110.14
51.50,69.50,117.15
52.50,69.50,110.71
53.50,69.50,120.82
54.50,69.50,32.19
55.50,69.50,101.52
56.50,69.50,123.51
57.50,69.50,109.27
58.50,69.50,147.38
59.50,69.50,22.61
60.50,69.50,17.09
61.50,69.50,116.95
62.50,69.50,120.83
63.50,69.50,130.99
64.50,69.50,115.65
65.50,69.50,153.21
66.50,69.50,46.56
67.50,69.50,153.20
68.50,69.50,124.68
69.50,69.50,124.05
70.50,69.50,159.65
71.50,69.50,24.24
72.50,69.50,19.12
73.50,69.50,130.54
74.50,69.50,132.15
75.50,69.50,140.46
76.50,69.50,132.53
77.50,69.50,144.47
78.50,69.50,38.46
79.50,69.50,121.10
80.50,69.50,147.06
81.50,69.50,130.01
82.50,69.50,175.04
83.50,69.50,26.84
84.50,69.50,21.44
85.50,69.50,145.19
86.50,69.50,141.41
87.50,69.50,155.31
88.50,69.50,136.16
89.50,69.50,180.57
90.50,69.50,54.83
91.50,69.50,180.13
92.50,69.50,146.37
93.50,69.50,145.56
94.50,69.50,187.04
95.50,69.50,28.39
0.50,70.50,85.58
1.50,70.50,89.00
2.50,70.50,86.85
3.50,70.50,91.21
4.50,70.50,87.43
5.50,70.50,94.98
6.50,70.50,25.27
7.50,70.50,80.07
8.50,70.50,99.42
9.50,70.50,87.90
10.50,70.50,119.48
11.50,70.50,18.35
12.50,70.50,13.91
13.50,70.50,95.36
14.50,70.50,99.69
15.50,70.50,108.32
16.50,70.50,96.01
17.50,70.50,127.82
18.50,70.50,38.96
19.50,70.50,128.62
20.50,70.50,105.27
21.50,70.50,104.89
22.50,70.50,135.74
23.50,70.50,20.63
24.50,70.50,16.33
25.50,70.50,111.62
26.50,70.50,113.97
27.50,70.50,121.31
28.50,70.50,114.98
29.50,70.50,125.39
30.50,70.50,33.39
31.50,70.50,105.46
32.50,70.50,129.27
33.50,70.50,114.34
34.50,70.50,154.67
35.50,70.50,23.73
36.50,70.50,17.96
37.50,70.50,123.00
38.50,70.50,127.64
39.50,70.50,138.49
40.50,70.50,122.46
41.50,70.50,162.53
42.50,70.50,49.45
43.50,70.50,162.91
44.50,70.50,132.87
45.50,70.50,132.27
46.50,70.50,170.60
47.50,70.50,25.91
48.50,70.50,20.46
49.50,70.50,139.78
50.50,70.50,141.99
51.50,70.50,151.02
52.50,70.50,142.69
53.50,70.50,155.73
54.50,70.50,41.50
55.50,70.50,130.86
56.50,70.50,159.13
57.50,70.50,140.79
58.50,70.50,189.85
59.50,70.50,29.12
60.50,70.50,22.02
61.50,70.50,150.63
62.50,70.50,155.59
63.50,70.50,168.67
64.50,70.50,148.90
65.50,70.50,197.24
66.50,70.50,59.94
67.50,70.50,197.20
68.50,70.50,160.48
69.50,70.50,159.65
70.50,70.50,205.46
71.50,70.50,31.20
72.50,70.50,24.61
73.50,70.50,167.97
74.50,70.50,170.01
75.50,70.50,180.70
76.50,70.50,170.47
77.50,70.50,185.84
78.50,70.50,49.47
79.50,70.50,155.78
80.50,70.50,189.11
81.50,70.50,167.18
82.50,70.50,225.06
83.50,70.50,34.52
84.50,70.50,27.57
85.50,70.50,186.68
86.50,70.50,181.78
87.50,70.50,199.64
88.50,70.50,175.01
89.50,70.50,232.08
90.50,70.50,70.47
91.50,70.50,231.49
92.50,70.50,188.09
93.50,70.50,187.04
94.50,70.50,240.32
95.50,70.50,36.48
0.50,71.50,13.01
1.50,71.50,13.53
2.50,71.50,13.20
3.50,71.50,13.87
4.50,71.50,13.29
5.50,71.50,14.44
6.50,71.50,3.84
7.50,71.50,12.17
8.50,71.50,15.11
9.50,71.50,13.36
10.50,71.50,18.16
11.50,71.50,2.79
12.50,71.50,2.11
13.50,71.50,14.49
14.50,71.50,15.15
15.50,71.50,16.46
16.50,71.50,14.59
17.50,71.50,19.42
18.50,71.50,5.92
19.50,71.50,19.54
20.50,71.50,16.00
21.50,71.50,15.94
22.50,71.50,20.63
23.50,71.50,3.13
24.50,71.50,2.48
25.50,71.50,16.96
26.50,71.50,17.31
27.50,71.50,18.43
28.50,71.50,17.47
29.50,71.50,19.05
30.50,71.50,5.07
31.50,71.50,16.02
32.50,71.50,19.64
33.50,71.50,17.37
34.50,71.50,23.49
35.50,71.50,3.61
36.50,71.50,2.73
37.50,71.50,18.68
38.50,71.50,19.39
39.50,71.50,21.04
40.50,71.50,18.60
41.50,71.50,24.69
42.50,71.50,7.51
43.50,71.50,24.74
44.50,71.50,20.18
45.50,71.50,20.09
46.50,71.50,25.91
47.50,71.50,3.94
48.50,71.50,3.11
49.50,71.50,21.23
50.50,71.50,21.56
51.50,71.50,22.93
52.50,71.50,21.67
53.50,71.50,23.65
54.50,71.50,6.30
55.50,71.50,19.87
56.50,71.50,24.17
57.50,71.50,21.38
58.50,71.50,28.83
59.50,71.50,4.42
60.50,71.50,3.34
61.50,71.50,22.87
62.50,71.50,23.63
63.50,71.50,25.61
64.50,71.50,22.61
65.50,71.50,29.95
66.50,71.50,9.10
67.50,71.50,29.94
68.50,71.50,24.37
69.50,71.50,24.24
70.50,71.50,31.20
71.50,71.50,4.74
72.50,71.50,3.74
73.50,71.50,25.50
74.50,71.50,25.81
75.50,71.50,27.44
76.50,71.50,25.88
77.50,71.50,28.22
78.50,71.50,7.51
79.50,71.50,23.65
80.50,71.50,28.71
81.50,71.50,25.38
82.50,71.50,34.17
83.50,71.50,5.24
84.50,71.50,4.19
85.50,71.50,28.34
86.50,71.50,27.60
87.50,71.50,30.31
88.50,71.50,26.57
89.50,71.50,35.23
90.50,71.50,10.70
91.50,71.50,35.14
92.50,71.50,28.55
93.50,71.50,28.39
94.50,71.50,36.48
95.50,71.50,5.54
0.50,72.50,9.80
1.50,72.50,10.21
2.50,72.50,9.95
3.50,72.50,10.45
4.50,72.50,10.02
5.50,72.50,10.88
6.50,72.50,2.90
7.50,72.50,9.17
8.50,72.50,11.38
9.50,72.50,10.06
10.50,72.50,13.67
11.50,72.50,2.10
12.50,72.50,1.59
13.50,72.50,10.91
14.50,72.50,11.40
15.50,72.50,12.39
16.50,72.50,10.98
17.50,72.50,14.61
18.50,72.50,4.45
19.50,72.50,14.70
20.50,72.50,12.03
21.50,72.50,11.98
22.50,72.50,15.51
23.50,72.50,2.36
24.50,72.50,1.86
25.50,72.50,12.75
26.50,72.50,13.01
27.50,72.50,13.85
28.50,72.50,13.12
29.50,72.50,14.31
30.50,72.50,3.81
31.50,72.50,12.04
32.50,72.50,14.75
33.50,72.50,13.05
34.50,72.50,17.64
35.50,72.50,2.71
36.50,72.50,2.05
37.50,72.50,14.03
38.50,72.50,14.55
39.50,72.50,15.79
40.50,72.50,13.96
41.50,72.50,18.53
42.50,72.50,5.64
43.50,72.50,18.57
44.50,72.50,15.14
45.50,72.50,15.07
46.50,72.50,19.44
47.50,72.50,2.95
48.50,72.50,2.33
49.50,72.50,15.92
50.50,72.50,16.17
51.50,72.50,17.20
52.50,72.50,16.25
53.50,72.50,17.74
54.50,72.50,4.73
55.50,72.50,14.90
56.50,72.50,18.12
57.50,72.50,16.03
58.50,72.50,21.61
59.50,72.50,3.32
60.50,72.50,2.51
61.50,72.50,17.15
62.50,72.50,17.71
63.50,72.50,19.19
64.50,72.50,16.94
65.50,72.50,22.44
66.50,72.50,6.82
67.50,72.50,22.44
68.50,72.50,18.26
69.50,72.50,18.16
70.50,72.50,23.37
71.50,72.50,3.55
72.50,72.50,2.80
73.50,72.50,19.10
74.50,72.50,19.33
75.50,72.50,20.55
76.50,72.50,19.38
77.50,72.50,21.13
78.50,72.50,5.63
79.50,72.50,17.71
80.50,72.50,21.50
81.50,72.50,19.01
82.50,72.50,25.58
83.50,72.50,3.92
84.50,72.50,3.13
85.50,72.50,21.22
86.50,72.50,20.66
87.50,72.50,22.69
88.50,72.50,19.89
89.50,72.50,26.37
90.50,72.50,8.01
91.50,72.50,26.30
92.50,72.50,21.37
93.50,72.50,21.25
94.50,72.50,27.30
95.50,72.50,4.14
0.50,73.50,67.76
1.50,73.50,70.57
2.50,73.50,68.83
3.50,73.50,72.27
4.50,73.50,69.24
5.50,73.50,75.24
6.50,73.50,20.02
7.50,73.50,63.41
8.50,73.50,78.65
9.50,73.50,69.54
10.50,73.50,94.48
11.50,73.50,14.51
12.50,73.50,11.00
13.50,73.50,75.39
14.50,73.50,78.76
15.50,73.50,85.57
16.50,73.50,75.83
17.50,73.50,100.93
18.50,73.50,30.76
19.50,73.50,101.52
20.50,73.50,83.07
21.50,73.50,82.76
22.50,73.50,107.08
23.50,73.50,16.27
24.50,73.50,12.88
25.50,73.50,88.02
26.50,73.50,89.83
27.50,73.50,95.61
28.50,73.50,90.60
29.50,73.50,98.81
30.50,73.50,26.32
31.50,73.50,83.10
32.50,73.50,101.80
33.50,73.50,90.04
34.50,73.50,121.77
35.50,73.50,18.69
36.50,73.50,14.14
37.50,73.50,96.82
38.50,73.50,100.43
39.50,73.50,108.96
40.50,73.50,96.33
41.50,73.50,127.84
42.50,73.50,38.89
43.50,73.50,128.11
44.50,73.50,104.47
45.50,73.50,103.99
46.50,73.50,134.10
47.50,73.50,20.37
48.50,73.50,16.08
49.50,73.50,109.86
50.50,73.50,111.56
51.50,73.50,118.65
52.50,73.50,112.09
53.50,73.50,122.33
54.50,73.50,32.60
55.50,73.50,102.79
56.50,73.50,124.95
57.50,73.50,110.55
58.50,73.50,149.05
59.50,73.50,22.86
60.50,73.50,17.28
61.50,73.50,118.24
62.50,73.50,122.10
63.50,73.50,132.36
64.50,73.50,116.84
65.50,73.50,154.75
66.50,73.50,47.02
67.50,73.50,154.70
68.50,73.50,125.87
69.50,73.50,125.22
70.50,73.50,161.13
71.50,73.50,24.46
72.50,73.50,19.30
73.50,73.50,131.71
74.50,73.50,133.29
75.50,73.50,141.66
76.50,73.50,133.63
77.50,73.50,145.68
78.50,73.50,38.78
79.50,73.50,122.11
80.50,73.50,148.19
81.50,73.50,131.01
82.50,73.50,176.34
83.50,73.50,27.04
84.50,73.50,21.60
85.50,73.50,146.26
86.50,73.50,142.39
87.50,73.50,156.38
88.50,73.50,137.08
89.50,73.50,181.76
90.50,73.50,55.19
91.50,73.50,181.28
92.50,73.50,147.28
93.50,73.50,146.45
94.50,73.50,188.15
95.50,73.50,28.56
0.50,74.50,73.32
1.50,74.50,76.53
2.50,74.50,74.56
3.50,74.50,78.28
4.50,74.50,74.95
5.50,74.50,81.45
6.50,74.50,21.68
7.50,74.50,68.64
8.50,74.50,84.99
9.50,74.50,75.15
10.50,74.50,102.04
11.50,74.50,15.67
12.50,74.50,11.87
13.50,74.50,81.38
14.50,74.50,84.94
15.50,74.50,92.27
16.50,74.50,81.74
17.50,74.50,108.75
18.50,74.50,33.14
19.50,74.50,109.35
20.50,74.50,89.43
21.50,74.50,89.09
22.50,74.50,115.21
23.50,74.50,17.50
24.50,74.50,13.85
25.50,74.50,94.67
26.50,74.50,96.56
27.50,74.50,102.76
28.50,74.50,97.34
29.50,74.50,106.16
30.50,74.50,28.28
31.50,74.50,89.28
32.50,74.50,109.26
33.50,74.50,96.64
34.50,74.50,130.64
35.50,74.50,20.05
36.50,74.50,15.17
37.50,74.50,103.84
38.50,74.50,107.66
39.50,74.50,116.79
40.50,74.50,103.24
41.50,74.50,136.97
42.50,74.50,41.66
43.50,74.50,137.22
44.50,74.50,111.87
45.50,74.50,111.35
46.50,74.50,143.55
47.50,74.50,21.80
48.50,74.50,17.21
49.50,74.50,117.56
50.50,74.50,119.33
51.50,74.50,126.91
52.50,74.50,119.86
53.50,74.50,130.83
54.50,74.50,34.86
55.50,74.50,109.92
56.50,74.50,133.53
57.50,74.50,118.14
58.50,74.50,159.24
59.50,74.50,24.43
60.50,74.50,18.46
61.50,74.50,126.30
62.50,74.50,130.38
63.50,74.50,141.32
64.50,74.50,124.73
65.50,74.50,165.18
66.50,74.50,50.19
67.50,74.50,165.09
68.50,74.50,134.30
69.50,74.50,133.60
70.50,74.50,171.88
71.50,74.50,26.10
72.50,74.50,20.58
73.50,74.50,140.47
74.50,74.50,142.11
75.50,74.50,151.03
76.50,74.50,142.44
77.50,74.50,155.29
78.50,74.50,41.34
79.50,74.50,130.16
80.50,74.50,157.89
81.50,74.50,139.59
82.50,74.50,187.86
83.50,74.50,28.81
84.50,74.50,23.01
85.50,74.50,155.80
86.50,74.50,151.62
87.50,74.50,166.51
88.50,74.50,145.95
89.50,74.50,193.50
90.50,74.50,58.74
91.50,74.50,192.96
92.50,74.50,156.74
93.50,74.50,155.86
94.50,74.50,200.21
95.50,74.50,30.39
0.50,75.50,76.79
1.50,75.50,80.17
2.50,75.50,78.10
3.50,75.50,81.99
4.50,75.50,78.49
5.50,75.50,85.31
6.50,75.50,22.70
7.50,75.50,71.88
8.50,75.50,88.98
9.50,75.50,78.68
10.50,75.50,106.83
11.50,75.50,16.40
12.50,75.50,12.43
13.50,75.50,85.20
14.50,75.50,88.91
15.50,75.50,96.58
16.50,75.50,85.56
17.50,75.50,113.82
18.50,75.50,34.68
19.50,75.50,114.43
20.50,75.50,93.58
21.50,75.50,93.22
22.50,75.50,120.55
23.50,75.50,18.32
24.50,75.50,14.49
25.50,75.50,99.05
26.50,75.50,101.01
27.50,75.50,107.50
28.50,75.50,101.82
29.50,75.50,111.06
30.50,75.50,29.58
31.50,75.50,93.39
32.50,75.50,114.27
33.50,75.50,101.08
34.50,75.50,136.63
35.50,75.50,20.97
36.50,75.50,15.86
37.50,75.50,108.60
38.50,75.50,112.59
39.50,75.50,122.13
40.50,75.50,107.95
41.50,75.50,143.22
42.50,75.50,43.56
43.50,75.50,143.47
44.50,75.50,116.96
45.50,75.50,116.42
46.50,75.50,150.08
47.50,75.50,22.79
48.50,75.50,18.00
49.50,75.50,122.90
50.50,75.50,124.75
51.50,75.50,132.66
52.50,75.50,125.29
53.50,75.50,136.76
54.50,75.50,36.44
55.50,75.50,114.90
56.50,75.50,139.56
57.50,75.50,123.48
58.50,75.50,166.44
59.50,75.50,25.53
60.50,75.50,19.30
61.50,75.50,132.01
62.50,75.50,136.26
63.50,75.50,147.69
64.50,75.50,130.35
65.50,75.50,172.62
66.50,75.50,52.45
67.50,75.50,172.52
68.50,75.50,140.34
69.50,75.50,139.61
70.50,75.50,179.60
71.50,75.50,27.27
72.50,75.50,21.50
73.50,75.50,146.78
74.50,75.50,148.48
75.50,75.50,157.81
76.50,75.50,148.83
77.50,75.50,162.26
78.50,75.50,43.20
79.50,75.50,135.99
80.50,75.50,164.96
81.50,75.50,145.84
82.50,75.50,196.26
83.50,75.50,30.10
84.50,75.50,24.04
85.50,75.50,162.76
86.50,75.50,158.39
87.50,75.50,173.94
88.50,75.50,152.46
89.50,75.50,202.13
90.50,75.50,61.36
91.50,75.50,201.56
92.50,75.50,163.73
93.50,75.50,162.80
94.50,75.50,209.12
95.50,75.50,31.74
0.50,76.50,74.03
1.50,76.50,77.39
2.50,76.50,75.34
3.50,76.50,79.09
4.50,76.50,75.69
5.50,76.50,82.26
6.50,76.50,21.90
7.50,76.50,69.31
8.50,76.50,85.72
9.50,76.50,75.80
10.50,76.50,102.88
11.50,76.50,15.79
12.50,76.50,11.97
13.50,76.50,82.02
14.50,76.50,85.55
15.50,76.50,92.92
16.50,76.50,82.30
17.50,76.50,109.46
18.50,76.50,33.35
19.50,76.50,110.02
20.50,76.50,89.95
21.50,76.50,89.60
22.50,76.50,115.84
23.50,76.50,17.60
24.50,76.50,13.92
25.50,76.50,95.15
26.50,76.50,97.00
27.50,76.50,103.22
28.50,76.50,97.75
29.50,76.50,106.62
30.50,76.50,28.40
31.50,76.50,89.65
32.50,76.50,109.63
33.50,76.50,96.98
34.50,76.50,131.06
35.50,76.50,20.11
36.50,76.50,15.21
37.50,76.50,104.15
38.50,76.50,107.94
39.50,76.50,117.08
40.50,76.50,103.48
41.50,76.50,137.26
42.50,76.50,41.75
43.50,76.50,137.48
44.50,76.50,112.06
45.50,76.50,111.53
46.50,76.50,143.76
47.50,76.50,21.83
48.50,76.50,17.24
49.50,76.50,117.70
50.50,76.50,119.44
51.50,76.50,127.02
52.50,76.50,119.94
53.50,76.50,130.92
54.50,76.50,34.89
55.50,76.50,109.99
56.50,76.50,133.55
57.50,76.50,118.16
58.50,76.50,159.24
59.50,76.50,24.43
60.50,76.50,18.46
61.50,76.50,126.29
62.50,76.50,130.33
63.50,76.50,141.25
64.50,76.50,124.66
65.50,76.50,165.07
66.50,76.50,50.15
67.50,76.50,164.95
68.50,76.50,134.17
69.50,76.50,133.46
70.50,76.50,171.67
71.50,76.50,26.06
72.50,76.50,20.55
73.50,76.50,140.29
74.50,76.50,141.89
75.50,76.50,150.79
76.50,76.50,142.20
77.50,76.50,155.03
78.50,76.50,41.27
79.50,76.50,129.94
80.50,76.50,157.57
81.50,76.50,139.30
82.50,76.50,187.44
83.50,76.50,28.75
84.50,76.50,22.96
85.50,76.50,155.44
86.50,76.50,151.24
87.50,76.50,166.09
88.50,76.50,145.56
89.50,76.50,192.97
90.50,76.50,58.58
91.50,76.50,192.41
92.50,76.50,156.28
93.50,76.50,155.39
94.50,76.50,199.59
95.50,76.50,30.30
0.50,77.50,78.60
1.50,77.50,82.14
2.50,77.50,79.98
3.50,77.50,83.96
4.50,77.50,80.36
5.50,77.50,87.34
6.50,77.50,23.25
7.50,77.50,73.59
8.50,77.50,91.03
9.50,77.50,80.49
10.50,77.50,109.26
11.50,77.50,16.77
12.50,77.50,12.71
13.50,77.50,87.12
14.50,77.50,90.88
15.50,77.50,98.71
16.50,77.50,87.43
17.50,77.50,116.30
18.50,77.50,35.43
19.50,77.50,116.90
20.50,77.50,95.58
21.50,77.50,95.21
22.50,77.50,123.10
23.50,77.50,18.70
24.50,77.50,14.79
25.50,77.50,101.12
26.50,77.50,103.10
